article_title,country,revision_id,article_quality,population,region
Ljubomir Jovanović,Serbia,1087632901,Start,6.8,SOUTHERN EUROPE
Stevan Knićanin,Serbia,1102396011,C,6.8,SOUTHERN EUROPE
Milan Komnenić,Serbia,1070857261,Start,6.8,SOUTHERN EUROPE
Josif Kostić,Serbia,1083961566,Stub,6.8,SOUTHERN EUROPE
Drago Kovačević,Serbia,1106827460,Start,6.8,SOUTHERN EUROPE
Milan Kovačević,Serbia,1106995814,Start,6.8,SOUTHERN EUROPE
Bogoljub Kujundžić,Serbia,1004921811,Start,6.8,SOUTHERN EUROPE
Ognjen Kuzmanović,Serbia,1012902271,Stub,6.8,SOUTHERN EUROPE
Panta Lunjevica,Serbia,1021098036,Stub,6.8,SOUTHERN EUROPE
Čedomir Marjanović,Serbia,1040820548,Stub,6.8,SOUTHERN EUROPE
Svetozar Marković,Serbia,1074947381,C,6.8,SOUTHERN EUROPE
Dobrica Matković,Serbia,1004905451,Stub,6.8,SOUTHERN EUROPE
Branko Mikašinović (politician),Serbia,1030919277,Stub,6.8,SOUTHERN EUROPE
Miroslava Milenović,Serbia,1108423117,Start,6.8,SOUTHERN EUROPE
Stevan Milosavljević,Serbia,1072287796,Start,6.8,SOUTHERN EUROPE
Jevrem Nenadović,Serbia,1086133404,Start,6.8,SOUTHERN EUROPE
Radovan Ničić,Serbia,1099986846,Stub,6.8,SOUTHERN EUROPE
Đorđe M. Pavlović,Serbia,1057492147,Stub,6.8,SOUTHERN EUROPE
Medo Pucić,Serbia,1081085155,C,6.8,SOUTHERN EUROPE
Stanko Radmilović,Serbia,1031975915,Start,6.8,SOUTHERN EUROPE
Zoran Radojičić,Serbia,1104115420,Start,6.8,SOUTHERN EUROPE
Miljko Radonjić,Serbia,1089243958,Stub,6.8,SOUTHERN EUROPE
Miloš Radosavljević (politician),Serbia,1008868122,Stub,6.8,SOUTHERN EUROPE
Žika Rafajlović,Serbia,1010417854,Start,6.8,SOUTHERN EUROPE
Mita Rakić,Serbia,1074905694,Start,6.8,SOUTHERN EUROPE
Dušan Salatić,Serbia,1056918453,Stub,6.8,SOUTHERN EUROPE
Aleksandar Sandić,Serbia,1086770734,C,6.8,SOUTHERN EUROPE
Miloš Savčić,Serbia,1090027162,FA,6.8,SOUTHERN EUROPE
Arsenije Sečujac,Serbia,1081133569,Start,6.8,SOUTHERN EUROPE
Stojan Simić,Serbia,1059405629,Start,6.8,SOUTHERN EUROPE
Milan Smiljanić (priest),Serbia,1009635579,Start,6.8,SOUTHERN EUROPE
Dragi Stamenković,Serbia,1061050680,Stub,6.8,SOUTHERN EUROPE
Jovica Stanišić,Serbia,1077489604,GA,6.8,SOUTHERN EUROPE
Tenka Stefanović,Serbia,1074112381,Stub,6.8,SOUTHERN EUROPE
Dragiša Stojadinović,Serbia,1099456616,C,6.8,SOUTHERN EUROPE
Savo Štrbac,Serbia,1099456873,Start,6.8,SOUTHERN EUROPE
Jovan Subotić,Serbia,1099456936,C,6.8,SOUTHERN EUROPE
Ilija Šumenković,Serbia,1109096396,Start,6.8,SOUTHERN EUROPE
Ranko Tajsić,Serbia,1079699589,Start,6.8,SOUTHERN EUROPE
Teodosije Maričević,Serbia,1049200540,Start,6.8,SOUTHERN EUROPE
Mirko Tepavac,Serbia,990045262,Stub,6.8,SOUTHERN EUROPE
Vasilije Trbić,Serbia,1105497413,C,6.8,SOUTHERN EUROPE
Miloš Trifunović (politician),Serbia,1100996406,GA,6.8,SOUTHERN EUROPE
Miloš Trivunac,Serbia,1008868237,Start,6.8,SOUTHERN EUROPE
Dimitrije Tucović,Serbia,1062103511,C,6.8,SOUTHERN EUROPE
Jovan Valenta,Serbia,1079707469,Start,6.8,SOUTHERN EUROPE
Aleksandar Vasić (politician),Serbia,892673943,Stub,6.8,SOUTHERN EUROPE
Dragan Velikić,Serbia,1061323531,Stub,6.8,SOUTHERN EUROPE
Jovan Veselinov,Serbia,1095927947,Stub,6.8,SOUTHERN EUROPE
Đorđe Vojnović,Serbia,1024357513,Stub,6.8,SOUTHERN EUROPE
Milorad Vučelić,Serbia,1114761288,Start,6.8,SOUTHERN EUROPE
Gavro Vučković Krajišnik,Serbia,1107975991,Start,6.8,SOUTHERN EUROPE
Milija Zdravković,Serbia,1103151078,Stub,6.8,SOUTHERN EUROPE
Dušan Zelenbaba,Serbia,1094283630,Start,6.8,SOUTHERN EUROPE
Nebojša Zelenović,Serbia,1099395107,Start,6.8,SOUTHERN EUROPE
Petar Živković,Serbia,1104129672,Start,6.8,SOUTHERN EUROPE
Usame Zukorlić,Serbia,1102194323,Start,6.8,SOUTHERN EUROPE
Prime Ministers of Cuba,Cuba,934437679,Stub,11.1,CARIBBEAN
President of Cuba,Cuba,1112307334,C,11.1,CARIBBEAN
Ignacio Agramonte,Cuba,1104193887,C,11.1,CARIBBEAN
Sebastian Arcos Bergnes,Cuba,1111442114,C,11.1,CARIBBEAN
Gustavo Arcos,Cuba,1064128904,Start,11.1,CARIBBEAN
Juan de Ayala y Escobar,Cuba,1115775999,C,11.1,CARIBBEAN
Miguel Brugueras,Cuba,1094840575,Stub,11.1,CARIBBEAN
Leopoldo Cancio,Cuba,1018001652,Start,11.1,CARIBBEAN
Demetrio Castillo Duany,Cuba,1078095226,Start,11.1,CARIBBEAN
Vicente Manuel de Céspedes,Cuba,1067145473,C,11.1,CARIBBEAN
Manuel Cidre,Cuba,1105881632,Start,11.1,CARIBBEAN
José María Coppinger,Cuba,1080005445,GA,11.1,CARIBBEAN
Rafael Díaz-Balart,Cuba,1106639409,Start,11.1,CARIBBEAN
Miguel Díaz-Canel,Cuba,1115075784,GA,11.1,CARIBBEAN
Manuel Dorta-Duque,Cuba,1114485837,C,11.1,CARIBBEAN
Carlos Fernández Gondín,Cuba,1066670419,Start,11.1,CARIBBEAN
Orestes Ferrara,Cuba,1070890875,C,11.1,CARIBBEAN
Francisco de Arango y Parreño,Cuba,1112500039,Start,11.1,CARIBBEAN
Juan Carlos García Granda,Cuba,1086881012,Stub,11.1,CARIBBEAN
Reinaldo García Zapata,Cuba,1115738739,Stub,11.1,CARIBBEAN
Aurelio Hevia,Cuba,1029493523,Stub,11.1,CARIBBEAN
Fernando Heydrich,Cuba,1015959656,Start,11.1,CARIBBEAN
Alfredo Hornedo,Cuba,1111245250,C,11.1,CARIBBEAN
Manuel Marrero Cruz,Cuba,1112820527,Start,11.1,CARIBBEAN
Rubén Martínez Puente,Cuba,1099829999,Stub,11.1,CARIBBEAN
Augusto Martínez Sánchez,Cuba,1106597865,C,11.1,CARIBBEAN
Bartolomé Masó,Cuba,1082014108,Start,11.1,CARIBBEAN
Ramón Meza y Suárez Inclán,Cuba,1090136006,Start,11.1,CARIBBEAN
Rafael Montoro,Cuba,1107203065,Stub,11.1,CARIBBEAN
Bartolomé Morales,Cuba,1104171930,Start,11.1,CARIBBEAN
José Núñez de Cáceres,Cuba,1090327585,GA,11.1,CARIBBEAN
Juan Vitalio Acuña Núñez,Cuba,1007811203,Stub,11.1,CARIBBEAN
Enrique Oltuski,Cuba,1033836396,Start,11.1,CARIBBEAN
Frank País,Cuba,1088557022,C,11.1,CARIBBEAN
Juan Nepomuceno de Quesada,Cuba,1104171943,C,11.1,CARIBBEAN
Luis Alberto Rodríguez López-Calleja,Cuba,1104294016,Start,11.1,CARIBBEAN
"Salvador José de Muro, 2nd Marquis of Someruelos",Cuba,1103383044,GA,11.1,CARIBBEAN
Laureano de Torres y Ayala,Cuba,1107030973,C,11.1,CARIBBEAN
Salvador Valdés Mesa,Cuba,1112500064,Start,11.1,CARIBBEAN
Rafael Montoro,Spain,1107203065,Stub,47.4,SOUTHERN EUROPE
Antonio Gutiérrez y Ulloa,Spain,1105274896,C,47.4,SOUTHERN EUROPE
Manuel Marliani,Spain,1062865219,Stub,47.4,SOUTHERN EUROPE
Claro Abánades López,Spain,1113779647,FA,47.4,SOUTHERN EUROPE
Joaquín Abarca,Spain,1033407869,Stub,47.4,SOUTHERN EUROPE
Domingo de Acassuso,Spain,1093900852,Start,47.4,SOUTHERN EUROPE
Pedro Acedo Penco,Spain,1084146623,Stub,47.4,SOUTHERN EUROPE
Sofía Acedo Reyes,Spain,1082213275,Start,47.4,SOUTHERN EUROPE
Rodolfo Aínsa,Spain,1101221364,Stub,47.4,SOUTHERN EUROPE
Luis Alarcón de la Lastra,Spain,1104137934,C,47.4,SOUTHERN EUROPE
Gil Álvarez Carrillo de Albornoz,Spain,1097643747,C,47.4,SOUTHERN EUROPE
Luis Almarcha Hernández,Spain,1068994303,Start,47.4,SOUTHERN EUROPE
Alonso III Fonseca,Spain,1095942154,Start,47.4,SOUTHERN EUROPE
Ana Alós,Spain,1101011811,Start,47.4,SOUTHERN EUROPE
"Fadrique de Toledo, 1st Marquess of Valdueza",Spain,1068945024,Start,47.4,SOUTHERN EUROPE
"Fernando Álvarez de Toledo, 3rd Duke of Alba",Spain,1110129320,C,47.4,SOUTHERN EUROPE
García Álvarez de Toledo y Osorio,Spain,1095787511,Start,47.4,SOUTHERN EUROPE
"García de Toledo Osorio, 6th Marquess of Villafranca",Spain,1045635951,Start,47.4,SOUTHERN EUROPE
"Pedro de Toledo Osorio, 5th Marquess of Villafranca",Spain,1104843127,Start,47.4,SOUTHERN EUROPE
Diego de Alvear y Ponce de León,Spain,1109548816,C,47.4,SOUTHERN EUROPE
Martín de Álzaga,Spain,1114852877,C,47.4,SOUTHERN EUROPE
Buenaventura Carlos Aribau,Spain,988474574,Stub,47.4,SOUTHERN EUROPE
Manuel de Aróstegui Sáenz de Olamendi,Spain,1096423662,Stub,47.4,SOUTHERN EUROPE
Antonio Arrúe Zarauz,Spain,1113779972,FA,47.4,SOUTHERN EUROPE
Eduardo Asquerino,Spain,1059034676,Stub,47.4,SOUTHERN EUROPE
Lourdes Auzmendi,Spain,1029806372,Start,47.4,SOUTHERN EUROPE
Vicente Bacallar,Spain,1083620426,C,47.4,SOUTHERN EUROPE
Ignacio Baleztena Ascárate,Spain,1114317297,FA,47.4,SOUTHERN EUROPE
Atanasio Ballesteros,Spain,1108477980,Stub,47.4,SOUTHERN EUROPE
"José Baquíjano y Carrillo, Count of Vistaflorida",Spain,1093246879,Start,47.4,SOUTHERN EUROPE
Juan Palarea y Blanes,Spain,1110529907,Start,47.4,SOUTHERN EUROPE
Joseph Blás de Gainza,Spain,993600864,Stub,47.4,SOUTHERN EUROPE
Juan Antonio Bolea,Spain,1100828029,Stub,47.4,SOUTHERN EUROPE
Gaspar de Borja y Velasco,Spain,1104699341,C,47.4,SOUTHERN EUROPE
"Francisco Tadeo Calomarde, 1st Duke of Santa Isabel",Spain,1070343072,Start,47.4,SOUTHERN EUROPE
Blas Camacho,Spain,1101437075,Stub,47.4,SOUTHERN EUROPE
José Manuel Campa,Spain,1074156210,Start,47.4,SOUTHERN EUROPE
Mateu Cañellas,Spain,1099176383,Start,47.4,SOUTHERN EUROPE
Antonio Carro Martínez,Spain,1104381249,Stub,47.4,SOUTHERN EUROPE
"Nicolás de Carvajal, Marquis of Sarria",Spain,1098105485,Start,47.4,SOUTHERN EUROPE
Francesc de Castellví i de Vic,Spain,1066124922,Stub,47.4,SOUTHERN EUROPE
Yaiza Castilla Herrera,Spain,1114401468,Stub,47.4,SOUTHERN EUROPE
"Juan Francisco de la Cerda, 8th Duke of Medinaceli",Spain,1105892119,Start,47.4,SOUTHERN EUROPE
"Luis Francisco de la Cerda, 9th Duke of Medinaceli",Spain,1101260163,Start,47.4,SOUTHERN EUROPE
Ramón Chíes,Spain,1093542725,Start,47.4,SOUTHERN EUROPE
Diego Clemencín,Spain,1081213360,Start,47.4,SOUTHERN EUROPE
Octavio Cuartero Cifuentes,Spain,1096425264,Stub,47.4,SOUTHERN EUROPE
"Diego Dávila Mesía y Guzmán, 3rd Marquess of Leganés",Spain,1084945739,Start,47.4,SOUTHERN EUROPE
Fernando de Parias Merry,Spain,1102909033,Stub,47.4,SOUTHERN EUROPE
Rafael Díez de la Cortina y Olaeta,Spain,1112390753,FA,47.4,SOUTHERN EUROPE
Teresa Domingo Segarra,Spain,1091720186,Stub,47.4,SOUTHERN EUROPE
Juan Donoso Cortés,Spain,1106894631,C,47.4,SOUTHERN EUROPE
Horacio Echevarrieta,Spain,1046893081,C,47.4,SOUTHERN EUROPE
Julián Elorza Aizpuru,Spain,1111274553,FA,47.4,SOUTHERN EUROPE
Juan de Escobedo,Spain,1043838278,Start,47.4,SOUTHERN EUROPE
Juan Escoiquiz,Spain,1032123165,Start,47.4,SOUTHERN EUROPE
Gaspar de Espinosa,Spain,1068983396,Start,47.4,SOUTHERN EUROPE
Víctor Eusa Razquin,Spain,1113527776,FA,47.4,SOUTHERN EUROPE
Carlos Fabra Carreras,Spain,1088684877,C,47.4,SOUTHERN EUROPE
"Diego Felipez de Guzmán, 1st Marquess of Leganés",Spain,1096106290,C,47.4,SOUTHERN EUROPE
Miguel Ángel Fernández-Palacios,Spain,1101094299,Start,47.4,SOUTHERN EUROPE
"Fernando Gómez (footballer, born 1965)",Spain,1098126018,C,47.4,SOUTHERN EUROPE
Antonio Flores de Lemus,Spain,1069012803,Start,47.4,SOUTHERN EUROPE
Josep Fornas,Spain,1100828052,Stub,47.4,SOUTHERN EUROPE
Chato Galante,Spain,1110515122,Stub,47.4,SOUTHERN EUROPE
Guillermo Galeote,Spain,1099982046,Stub,47.4,SOUTHERN EUROPE
Mar Garcia,Spain,1069863344,C,47.4,SOUTHERN EUROPE
Álvaro Gil-Robles,Spain,1068958543,Start,47.4,SOUTHERN EUROPE
Magda Godia,Spain,1101223631,Start,47.4,SOUTHERN EUROPE
Juan Carlos Guerra Zunzunegui,Spain,1104380457,Stub,47.4,SOUTHERN EUROPE
"Gaspar Méndez de Haro, 7th Marquis of Carpio",Spain,1019104410,C,47.4,SOUTHERN EUROPE
"Pedro Henriquez de Acevedo, Count of Fuentes",Spain,1103929563,Start,47.4,SOUTHERN EUROPE
Pedro de Herrera,Spain,1059696308,Stub,47.4,SOUTHERN EUROPE
Eleazar Huerta Valcárcel,Spain,1069026111,Stub,47.4,SOUTHERN EUROPE
Javier Imbroda,Spain,1109934881,Stub,47.4,SOUTHERN EUROPE
Blas Infante,Spain,1090235807,Start,47.4,SOUTHERN EUROPE
Erasmo Janer Gironella,Spain,1107107927,FA,47.4,SOUTHERN EUROPE
Manuel Jiménez de Parga,Spain,1096109133,Stub,47.4,SOUTHERN EUROPE
Joaquín Jiménez Hidalgo,Spain,1100828477,Stub,47.4,SOUTHERN EUROPE
Alejandro Lamalfa,Spain,1098665055,Stub,47.4,SOUTHERN EUROPE
Ignacio Hernando de Larramendi y Montiano,Spain,1109395465,FA,47.4,SOUTHERN EUROPE
Bernardino León,Spain,1080860368,C,47.4,SOUTHERN EUROPE
Hernando de Lerma,Spain,1096116275,Start,47.4,SOUTHERN EUROPE
José Pascual de Liñán y Eguizábal,Spain,1111270449,FA,47.4,SOUTHERN EUROPE
José Luis Liso,Spain,1099829902,Stub,47.4,SOUTHERN EUROPE
José María Llanos,Spain,1114408218,Stub,47.4,SOUTHERN EUROPE
Carmen Llorca,Spain,1084910372,Stub,47.4,SOUTHERN EUROPE
Pero López de Ayala,Spain,1096106599,Start,47.4,SOUTHERN EUROPE
Álvaro de Luna,Spain,1096639628,C,47.4,SOUTHERN EUROPE
"Juan Manuel Fernández Pacheco, 8th Duke of Escalona",Spain,1043098967,Start,47.4,SOUTHERN EUROPE
Xabier Markiegi,Spain,1113721723,Stub,47.4,SOUTHERN EUROPE
Marquis of Amboage,Spain,1086094474,Stub,47.4,SOUTHERN EUROPE
Ignacio Martín Amaro,Spain,1103971165,Stub,47.4,SOUTHERN EUROPE
Luis Méndez de Haro,Spain,1103527874,Start,47.4,SOUTHERN EUROPE
Bernardino de Mendoza,Spain,1114691610,Start,47.4,SOUTHERN EUROPE
Marcelino Menéndez y Pelayo,Spain,1096446601,C,47.4,SOUTHERN EUROPE
Gabriel Milan,Spain,1065174231,B,47.4,SOUTHERN EUROPE
Luis Minguela,Spain,1110850781,Start,47.4,SOUTHERN EUROPE
Salvador Minguijón Adrián,Spain,1113473296,FA,47.4,SOUTHERN EUROPE
Pep Mòdol,Spain,1104404965,Stub,47.4,SOUTHERN EUROPE
Guillermo Morphy,Spain,1066444598,C,47.4,SOUTHERN EUROPE
Pere Navarro Olivella,Spain,1084603008,Start,47.4,SOUTHERN EUROPE
Juan Everardo Nithard,Spain,1103547500,Start,47.4,SOUTHERN EUROPE
Pablo de Olavide,Spain,1112996673,Start,47.4,SOUTHERN EUROPE
José María de Orbe y Gaytán,Spain,1111269697,FA,47.4,SOUTHERN EUROPE
Álvaro d'Ors Pérez-Peix,Spain,1106358929,FA,47.4,SOUTHERN EUROPE
Félix Ortega Fernández,Spain,1083313299,Stub,47.4,SOUTHERN EUROPE
Román Oyarzun Oyarzun,Spain,1112985729,FA,47.4,SOUTHERN EUROPE
Juan Pacheco,Spain,1050728168,C,47.4,SOUTHERN EUROPE
Berenguer de Palou II,Spain,1059003082,Start,47.4,SOUTHERN EUROPE
Javier María Pascual Ibañez,Spain,1088789363,FA,47.4,SOUTHERN EUROPE
Pedro Antonio de Aragón,Spain,1093371088,Start,47.4,SOUTHERN EUROPE
José Pellicer Gandía,Spain,1112951182,Stub,47.4,SOUTHERN EUROPE
Juan Manuel de la Peña Bonifaz,Spain,1110216579,Start,47.4,SOUTHERN EUROPE
Antonio Pérez (statesman),Spain,1112055320,B,47.4,SOUTHERN EUROPE
Antonio Victor Pildáin y Zapiáin,Spain,1115030339,Stub,47.4,SOUTHERN EUROPE
Manuel Pizarro Moreno,Spain,1095965862,Stub,47.4,SOUTHERN EUROPE
Luis Gabriel Portillo,Spain,1083417528,Start,47.4,SOUTHERN EUROPE
Pablo de Porturas y Landázuri,Spain,1083314563,Stub,47.4,SOUTHERN EUROPE
Manuel Prado y Colón de Carvajal,Spain,1110047861,Start,47.4,SOUTHERN EUROPE
Jesús Quijano,Spain,1083314800,Start,47.4,SOUTHERN EUROPE
Pascual Rabal Petriz,Spain,1110714338,Stub,47.4,SOUTHERN EUROPE
Domingo Ram y Lanaja,Spain,1103935973,Start,47.4,SOUTHERN EUROPE
Enrique Ramón Fajarnés,Spain,1105196034,Stub,47.4,SOUTHERN EUROPE
Maria Dolors Renau,Spain,1110717255,Stub,47.4,SOUTHERN EUROPE
Tomás Reñones,Spain,1067962807,Start,47.4,SOUTHERN EUROPE
Luis de Requesens y Relat,Spain,1066130983,Start,47.4,SOUTHERN EUROPE
Galceran de Requesens y Santa Coloma,Spain,800277980,Start,47.4,SOUTHERN EUROPE
Rafael del Riego,Spain,1109697301,C,47.4,SOUTHERN EUROPE
Miguel Romero (activist),Spain,1069043798,Stub,47.4,SOUTHERN EUROPE
Julio Ruiz de Alda,Spain,1070900508,Start,47.4,SOUTHERN EUROPE
Gabriel von Salamanca-Ortenburg,Spain,1103927512,C,47.4,SOUTHERN EUROPE
Sampiro,Spain,1095007515,C,47.4,SOUTHERN EUROPE
Rafael Sánchez Guerra,Spain,1096426163,Stub,47.4,SOUTHERN EUROPE
Belén de Sárraga,Spain,1085675324,C,47.4,SOUTHERN EUROPE
José Sisto,Spain,1092505399,C,47.4,SOUTHERN EUROPE
Pedro Soto (politician),Spain,1099628635,Stub,47.4,SOUTHERN EUROPE
"Juan de Tassis, 1st Count of Villamediana",Spain,1091687937,B,47.4,SOUTHERN EUROPE
Francisco Elías de Tejada y Spínola,Spain,1112143161,FA,47.4,SOUTHERN EUROPE
José Perelló Torrens,Spain,1106097271,C,47.4,SOUTHERN EUROPE
Leopoldo Torres (politician),Spain,1103027991,Stub,47.4,SOUTHERN EUROPE
Mikel Unzalu,Spain,1101357586,Stub,47.4,SOUTHERN EUROPE
Arantza Urkaregi,Spain,1114502991,Start,47.4,SOUTHERN EUROPE
María Rosa Urraca Pastor,Spain,1112159572,FA,47.4,SOUTHERN EUROPE
Fernando de Valdés y Salas,Spain,1031521862,Start,47.4,SOUTHERN EUROPE
Mauro Varela,Spain,1104383327,Stub,47.4,SOUTHERN EUROPE
Rodrigo Vázquez de Arce,Spain,934714696,Start,47.4,SOUTHERN EUROPE
Eugenio Vegas Latapie,Spain,1107109600,C,47.4,SOUTHERN EUROPE
José Joaquín de Viana,Spain,1083620763,Start,47.4,SOUTHERN EUROPE
Vicenç Vidal Matas,Spain,1083747578,Stub,47.4,SOUTHERN EUROPE
Narcís Vinyoles,Spain,1096424716,Start,47.4,SOUTHERN EUROPE
Mariano Zufía Urrizalqui,Spain,1112160238,FA,47.4,SOUTHERN EUROPE
Nikos Christodoulides,Cyprus,1114620877,C,1.3,WESTERN ASIA
Ioannis Clerides,Cyprus,1098237394,Start,1.3,WESTERN ASIA
Takis Evdokas,Cyprus,1100993618,Stub,1.3,WESTERN ASIA
Oz Karahan,Cyprus,1110569334,Stub,1.3,WESTERN ASIA
Andreas Koukouma,Cyprus,1106347999,C,1.3,WESTERN ASIA
Pantelis Kouros,Cyprus,1098425442,Stub,1.3,WESTERN ASIA
Kyrillos III of Cyprus,Cyprus,1091921175,Stub,1.3,WESTERN ASIA
Michalis Paraskevas,Cyprus,1051669355,C,1.3,WESTERN ASIA
Christos Patsalides,Cyprus,1060031276,Stub,1.3,WESTERN ASIA
Nicos A. Rolandis,Cyprus,1115144934,Start,1.3,WESTERN ASIA
Benon Sevan,Cyprus,1113575455,Start,1.3,WESTERN ASIA
Stefanos Stefanou (politician),Cyprus,1068165689,Start,1.3,WESTERN ASIA
Michael Zampelas,Cyprus,1112275979,Start,1.3,WESTERN ASIA
Antonín Janoušek,Slovakia,1081772760,Start,5.4,EASTERN EUROPE
Juraj Košút,Slovakia,1098001466,C,5.4,EASTERN EUROPE
Rudolf Filkus,Slovakia,1006072918,Stub,5.4,EASTERN EUROPE
Ján Francisci-Rimavský,Slovakia,1107024861,C,5.4,EASTERN EUROPE
Jozef Gregor-Tajovský,Slovakia,1084055090,C,5.4,EASTERN EUROPE
Milan Haborák,Slovakia,1065133185,Start,5.4,EASTERN EUROPE
Ivan Hopta,Slovakia,1106148875,Stub,5.4,EASTERN EUROPE
Jozef Miloslav Hurban,Slovakia,1102138127,C,5.4,EASTERN EUROPE
Ján Kollár,Slovakia,1105810000,C,5.4,EASTERN EUROPE
Ivan Lesay,Slovakia,1093239574,GA,5.4,EASTERN EUROPE
Ivan Lexa,Slovakia,1113198710,Start,5.4,EASTERN EUROPE
Ján Lunter,Slovakia,1105947402,Start,5.4,EASTERN EUROPE
Štefan Osuský,Slovakia,1080228202,C,5.4,EASTERN EUROPE
Gabriel Palacka,Slovakia,1109948113,Start,5.4,EASTERN EUROPE
Simona Petrík,Slovakia,1112839272,C,5.4,EASTERN EUROPE
Julián Šimko,Slovakia,1090354432,Stub,5.4,EASTERN EUROPE
Jozef Sivák,Slovakia,1105404075,Stub,5.4,EASTERN EUROPE
Radovan Sloboda (politician),Slovakia,1106146529,Start,5.4,EASTERN EUROPE
Ľudovít Štúr,Slovakia,1104491431,B,5.4,EASTERN EUROPE
Jaroslav Svěchota,Slovakia,1115512326,Start,5.4,EASTERN EUROPE
Luca Rovinalti,Italy,1068280342,Stub,58.9,SOUTHERN EUROPE
Giuseppe Amadei,Italy,1104409599,Stub,58.9,SOUTHERN EUROPE
Umberto Ambrosoli,Italy,1096165310,Stub,58.9,SOUTHERN EUROPE
Alfredo Arpaia,Italy,1108659968,Stub,58.9,SOUTHERN EUROPE
Giovanni Battista Balbis,Italy,1081744121,Stub,58.9,SOUTHERN EUROPE
Pier Paolo Baretta,Italy,1085280190,Start,58.9,SOUTHERN EUROPE
Anton Giulio Barrili,Italy,978567484,Stub,58.9,SOUTHERN EUROPE
Alfonso Bartoli,Italy,1035890081,C,58.9,SOUTHERN EUROPE
Giordano Bianchi Dottula,Italy,1079209576,Start,58.9,SOUTHERN EUROPE
Gianpaolo Bissi,Italy,1095508915,Stub,58.9,SOUTHERN EUROPE
Gabriele Boscetto,Italy,1100667138,Stub,58.9,SOUTHERN EUROPE
Francesco Bosi,Italy,1099307053,Stub,58.9,SOUTHERN EUROPE
Giovanni Bovara,Italy,1002536039,Start,58.9,SOUTHERN EUROPE
Darko Bratina,Italy,1094423354,Start,58.9,SOUTHERN EUROPE
Gino Bucchino,Italy,1060353087,Stub,58.9,SOUTHERN EUROPE
Niccolò di Buonaccorso,Italy,1107367081,Start,58.9,SOUTHERN EUROPE
Marino Busdachin,Italy,921347086,Start,58.9,SOUTHERN EUROPE
Michele Caccavale,Italy,1110804299,Stub,58.9,SOUTHERN EUROPE
Davide Caparini,Italy,1106490964,B,58.9,SOUTHERN EUROPE
Livio Caputo,Italy,1112747544,Stub,58.9,SOUTHERN EUROPE
Viola Carofalo,Italy,1096983528,Start,58.9,SOUTHERN EUROPE
Francesco Carrara (jurist),Italy,1056880051,Start,58.9,SOUTHERN EUROPE
Filippo Cavazzuti,Italy,1098591052,Stub,58.9,SOUTHERN EUROPE
Enea Cerquetti,Italy,1102908999,Start,58.9,SOUTHERN EUROPE
Enrico Cialdini,Italy,1103959317,Start,58.9,SOUTHERN EUROPE
Michele Angelo Cianciulli,Italy,857696567,Stub,58.9,SOUTHERN EUROPE
"Luigi, Count Cibrario",Italy,1095991908,C,58.9,SOUTHERN EUROPE
Pompeo Colajanni,Italy,1115809997,C,58.9,SOUTHERN EUROPE
Stefano Colonna,Italy,1004458598,Stub,58.9,SOUTHERN EUROPE
Piero Ginori Conti,Italy,1051092198,C,58.9,SOUTHERN EUROPE
Alessandro Contini-Bonacossi,Italy,1073522623,Start,58.9,SOUTHERN EUROPE
Cesare Correnti,Italy,1045556051,Start,58.9,SOUTHERN EUROPE
Luca Coscioni,Italy,1107042122,B,58.9,SOUTHERN EUROPE
Teodoro Cottrau,Italy,1086249371,Stub,58.9,SOUTHERN EUROPE
Giovanni Cuomo,Italy,1097157970,Start,58.9,SOUTHERN EUROPE
Lucio D'Ubaldo,Italy,1021444998,Stub,58.9,SOUTHERN EUROPE
Marta Dassù,Italy,1011675461,Start,58.9,SOUTHERN EUROPE
Philippe Daverio,Italy,1105900763,C,58.9,SOUTHERN EUROPE
Antonio De Berti,Italy,1115411575,C,58.9,SOUTHERN EUROPE
Diana de Feo,Italy,1102718245,Stub,58.9,SOUTHERN EUROPE
Saverio De Michele,Italy,1098283085,Start,58.9,SOUTHERN EUROPE
Simon Doria,Italy,1041520329,Start,58.9,SOUTHERN EUROPE
Carlo Dossi,Italy,1058161586,Start,58.9,SOUTHERN EUROPE
Eugenio Duca,Italy,1099980441,Stub,58.9,SOUTHERN EUROPE
Vincenzo Duplancich,Italy,1057045447,C,58.9,SOUTHERN EUROPE
Carlo Fadda,Italy,1056880141,Stub,58.9,SOUTHERN EUROPE
Marco Fedi,Italy,1050126521,Stub,58.9,SOUTHERN EUROPE
Josip Ferfolja,Italy,1099213916,Start,58.9,SOUTHERN EUROPE
Bruno Ferrante,Italy,1102059273,Stub,58.9,SOUTHERN EUROPE
Carlo Filangieri,Italy,1038445145,C,58.9,SOUTHERN EUROPE
Paolo Filippi,Italy,1100351018,Start,58.9,SOUTHERN EUROPE
Vincenzo Filonardi,Italy,1081798233,Start,58.9,SOUTHERN EUROPE
Quirico Filopanti,Italy,1087275146,Start,58.9,SOUTHERN EUROPE
Costantino Fittante,Italy,1098806023,Stub,58.9,SOUTHERN EUROPE
Vittorio Fossombroni,Italy,1077056035,Start,58.9,SOUTHERN EUROPE
Francesca Romana D'Antuono,Italy,1089634668,C,58.9,SOUTHERN EUROPE
Pompeo Gabrielli,Italy,1068544781,Start,58.9,SOUTHERN EUROPE
Carlo Galli (political scientist),Italy,1108504948,Stub,58.9,SOUTHERN EUROPE
